datetime_start,datetime_end,ocr_raw,count_of_car,count_of_motorcycle,count_of_heavy,cluster
2025-11-08 12:00:00,2025-11-08 12:01:00,12:01,34,35,1,0
2025-11-08 12:01:00,2025-11-08 12:02:00,12:02,26,82,0,0
2025-11-08 12:02:00,2025-11-08 12:03:00,12:03,38,51,1,0
2025-11-08 12:03:00,2025-11-08 12:04:00,12:04,24,37,0,0
2025-11-08 12:04:00,2025-11-08 12:05:00,12:05,27,83,0,0
2025-11-08 12:05:00,2025-11-08 12:06:00,12:06,32,65,0,0
2025-11-08 12:06:00,2025-11-08 12:07:00,12:07,23,29,2,0
2025-11-08 12:07:00,2025-11-08 12:08:00,12:08,21,101,0,0
2025-11-08 12:08:00,2025-11-08 12:09:00,12:09,32,60,1,0
2025-11-08 12:09:00,2025-11-08 12:10:00,12:10,25,45,0,0
2025-11-08 13:00:00,2025-11-08 13:01:00,01:01,24,106,1,0
2025-11-08 13:01:00,2025-11-08 13:02:00,01:02,41,45,0,0
2025-11-08 13:02:00,2025-11-08 13:03:00,01:03,22,62,2,0
2025-11-08 13:03:00,2025-11-08 13:04:00,01:04,31,73,1,0
2025-11-08 13:04:00,2025-11-08 13:05:00,01:05,38,49,0,0
2025-11-08 13:05:00,2025-11-08 13:06:00,01:06,29,94,1,0
2025-11-08 13:06:00,2025-11-08 13:07:00,01:07,33,84,0,0
2025-11-08 13:07:00,2025-11-08 13:08:00,01:08,30,35,1,0
2025-11-08 13:08:00,2025-11-08 13:09:00,01:09,29,131,1,0
2025-11-08 13:09:00,2025-11-08 13:10:00,01:10,35,64,3,0
2025-11-08 14:00:00,2025-11-08 14:01:00,02:01,29,39,0,0
2025-11-08 14:01:00,2025-11-08 14:02:00,02:02,45,110,1,0
2025-11-08 14:02:00,2025-11-08 14:03:00,02:03,37,70,0,0
2025-11-08 14:03:00,2025-11-08 14:04:00,02:04,32,60,0,0
2025-11-08 14:04:00,2025-11-08 14:05:00,02:05,32,85,0,0
2025-11-08 14:05:00,2025-11-08 14:06:00,02:06,28,72,0,0
2025-11-08 14:06:00,2025-11-08 14:07:00,02:07,26,39,0,0
2025-11-08 14:07:00,2025-11-08 14:10:00,02:10,17,83,0,0
2025-11-08 16:00:00,2025-11-08 16:03:00,04:03,0,0,0,1
2025-11-08 16:03:00,2025-11-08 16:06:00,04:06,0,0,0,1
2025-11-08 16:06:00,2025-11-08 16:09:00,04:09,0,0,0,1
2025-11-08 16:09:00,2025-11-08 17:00:00,04:57,0,0,0,1
2025-11-08 17:00:00,2025-11-08 17:01:00,05:01,12,21,0,1
2025-11-08 17:01:00,2025-11-08 17:02:00,05:02,33,38,0,0
2025-11-08 17:02:00,2025-11-08 17:03:00,05:03,36,86,0,0
2025-11-08 17:03:00,2025-11-08 17:04:00,05:04,36,37,0,0
2025-11-08 17:04:00,2025-11-08 17:05:00,05:05,23,39,0,0
2025-11-08 17:05:00,2025-11-08 17:06:00,05:06,34,126,0,0
2025-11-08 17:06:00,2025-11-08 17:07:00,05:07,25,34,1,0
2025-11-08 17:07:00,2025-11-08 17:08:00,05:08,28,76,0,0
2025-11-08 17:08:00,2025-11-08 17:09:00,05:09,27,68,0,0
2025-11-08 17:09:00,2025-11-08 17:10:00,05:10,33,40,0,0
2025-11-08 18:00:00,2025-11-08 18:01:00,06:01,1,26,0,1
2025-11-08 18:00:00,2025-11-08 18:01:00,06:01,25,21,0,0
2025-11-08 18:01:00,2025-11-08 18:02:00,06:02,12,98,0,0
2025-11-08 18:01:00,2025-11-08 18:02:00,06:02,2,72,0,1
2025-11-08 18:02:00,2025-11-08 23:03:00,06:03,0,41,0,1
2025-11-08 18:02:00,2025-11-08 18:03:00,06:03,36,72,0,0
2025-11-08 18:03:00,2025-11-08 18:04:00,06:04,16,34,0,1
2025-11-08 18:03:00,2025-11-08 18:04:00,06:04,12,65,0,0
2025-11-08 18:04:00,2025-11-08 18:05:00,06:05,27,79,0,0
2025-11-08 18:04:00,2025-11-08 18:05:00,06:05,1,51,0,1
2025-11-08 18:05:00,2025-11-08 18:06:00,06:06,28,67,0,0
2025-11-08 18:05:00,2025-11-08 18:06:00,06:06,0,31,0,1
2025-11-08 18:06:00,2025-11-08 18:07:00,06:07,22,47,0,0
2025-11-08 18:06:00,2025-11-08 18:07:00,06:07,63,360,0,0
2025-11-08 18:07:00,2025-11-08 18:08:00,06:08,29,70,3,0
2025-11-08 18:07:00,2025-11-08 18:08:00,06:08,0,41,0,1
2025-11-08 18:08:00,2025-11-08 18:09:00,06:09,25,60,0,0
2025-11-08 18:08:00,2025-11-08 23:09:00,06:09,1,42,0,1
2025-11-08 18:09:00,2025-11-08 18:10:00,06:10,30,57,0,0
2025-11-08 18:09:00,2025-11-08 23:10:00,06:10,12,97,0,0
2025-11-08 19:00:00,2025-11-08 19:01:00,07:01,19,32,0,1
2025-11-08 19:01:00,2025-11-08 19:02:00,07:02,29,113,0,0
2025-11-08 19:02:00,2025-11-08 19:03:00,07:03,25,45,1,0
2025-11-08 19:03:00,2025-11-08 19:04:00,07:04,30,51,0,0
2025-11-08 19:04:00,2025-11-08 19:05:00,07:05,28,59,0,0
2025-11-08 19:05:00,2025-11-08 19:06:00,07:06,28,56,0,0
2025-11-08 19:06:00,2025-11-08 19:07:00,07:07,11,47,0,1
2025-11-08 19:07:00,2025-11-08 19:08:00,07:08,27,74,0,0
2025-11-08 19:08:00,2025-11-08 19:09:00,07:09,23,62,1,0
2025-11-08 19:09:00,2025-11-08 19:10:00,07:10,23,93,0,0
2025-11-08 20:00:00,2025-11-08 20:01:00,08:01,21,76,0,0
2025-11-08 20:01:00,2025-11-08 20:02:00,08:02,16,67,0,0
2025-11-08 20:02:00,2025-11-08 20:03:00,08:03,22,75,0,0
2025-11-08 20:03:00,2025-11-08 20:04:00,08:04,24,48,1,0
2025-11-08 20:04:00,2025-11-08 20:05:00,08:05,19,61,0,0
2025-11-08 20:05:00,2025-11-08 20:06:00,08:06,18,73,0,0
2025-11-08 20:06:00,2025-11-08 20:07:00,08:07,19,68,0,0
2025-11-08 20:07:00,2025-11-08 20:08:00,08:08,24,111,0,0
2025-11-08 20:08:00,2025-11-08 20:09:00,08:09,15,93,0,0
2025-11-08 20:09:00,2025-11-08 20:10:00,08:10,19,63,0,0
2025-11-08 21:00:00,2025-11-08 21:01:00,09:01,17,59,3,0
2025-11-08 21:01:00,2025-11-08 21:02:00,09:02,23,88,0,0
2025-11-08 21:02:00,2025-11-08 21:03:00,09:03,23,83,1,0
2025-11-08 21:03:00,2025-11-08 21:04:00,09:04,24,80,0,0
2025-11-08 21:04:00,2025-11-08 21:05:00,09:05,25,48,0,0
2025-11-08 21:05:00,2025-11-08 21:06:00,09:06,19,85,0,0
2025-11-08 21:06:00,2025-11-08 21:07:00,09:07,19,69,0,0
2025-11-08 21:07:00,2025-11-08 21:08:00,09:08,24,88,0,0
2025-11-08 21:08:00,2025-11-08 21:09:00,09:09,16,42,0,1
2025-11-08 21:09:00,2025-11-08 21:10:00,09:10,13,49,1,0
2025-11-08 21:10:00,2025-11-08 22:01:00,09:57,0,0,0,1
2025-11-08 22:00:00,2025-11-08 22:01:00,10:01,13,48,0,1
2025-11-08 22:01:00,2025-11-08 22:02:00,10:02,17,43,0,1
2025-11-08 22:02:00,2025-11-08 22:03:00,10:03,33,102,1,0
2025-11-08 22:02:00,2025-11-08 22:03:00,10:03,0,1,0,1
2025-11-08 22:03:00,2025-11-08 22:04:00,10:04,6,27,0,1
2025-11-08 22:03:00,2025-11-08 22:02:00,10:02,14,43,0,1
2025-11-08 22:06:00,2025-11-08 22:07:00,10:07,5,33,0,1
2025-11-08 22:07:00,2025-11-08 22:08:00,10:08,17,76,0,0
2025-11-08 22:07:00,2025-11-08 22:08:00,10:08,4,26,0,1
2025-11-08 22:08:00,2025-11-08 22:09:00,10:09,33,75,0,0
2025-11-08 22:08:00,2025-11-08 22:09:00,10:09,4,21,0,1
2025-11-08 22:09:00,2025-11-08 22:10:00,10:10,17,88,0,0
2025-11-08 22:09:00,2025-11-08 22:10:00,10:10,3,19,0,1
2025-11-08 22:09:00,2025-11-08 22:07:00,10:07,0,0,0,1
2025-11-08 22:10:00,2025-11-08 22:09:00,10:09,0,0,0,1
2025-11-08 23:00:00,2025-11-08 23:01:00,11:01,14,51,1,0
2025-11-08 23:01:00,2025-11-08 23:02:00,11:02,19,73,0,0
2025-11-08 23:02:00,2025-11-08 18:03:00,11:03,18,78,0,0
2025-11-08 23:03:00,2025-11-08 23:06:00,11:06,0,5,0,1
2025-11-08 23:05:00,2025-11-08 23:09:00,11:09,1,7,0,1
2025-11-08 23:06:00,2025-11-08 23:07:00,11:07,4,22,0,1
2025-11-08 23:07:00,2025-11-08 23:08:00,11:08,14,84,0,0
2025-11-08 23:08:00,2025-11-08 18:09:00,11:09,19,71,0,0
2025-11-08 23:09:00,2025-11-08 23:06:00,11:06,1,38,0,1
2025-11-08 23:09:00,2025-11-09 06:10:00,11:10,0,4,0,1
2025-11-08 23:10:00,2025-11-08 23:05:00,11:05,0,0,0,1
2025-11-09 00:00:00,2025-11-09 00:01:00,12:01,9,31,0,1
2025-11-09 00:01:00,2025-11-09 00:02:00,12:02,10,43,0,1
2025-11-09 00:02:00,2025-11-09 07:03:00,12:03,16,80,1,0
2025-11-09 00:03:00,2025-11-09 00:01:00,12:01,0,23,0,1
2025-11-09 00:06:00,2025-11-09 00:07:00,12:07,1,7,0,1
2025-11-09 00:07:00,2025-11-09 00:08:00,12:08,10,66,0,1
2025-11-09 00:08:00,2025-11-09 07:09:00,12:09,15,43,0,1
2025-11-09 00:09:00,2025-11-09 00:06:00,12:06,2,44,0,1
2025-11-09 01:00:00,2025-11-09 09:00:00,01:57,2,1,0,1
2025-11-09 01:00:00,2025-11-09 01:01:00,01:01,4,16,0,1
2025-11-09 01:01:00,2025-11-09 01:02:00,01:02,9,25,0,1
2025-11-09 01:02:00,2025-11-09 08:03:00,01:03,12,43,0,1
2025-11-09 01:03:00,2025-11-09 01:04:00,01:04,2,7,0,1
2025-11-09 01:04:00,2025-11-09 01:05:00,01:05,3,42,1,1
2025-11-09 01:05:00,2025-11-09 08:06:00,01:06,2,32,0,1
2025-11-09 01:06:00,2025-11-09 01:07:00,01:07,0,2,0,1
2025-11-09 01:06:00,2025-11-09 01:03:00,01:03,0,4,0,1
2025-11-09 01:07:00,2025-11-09 01:08:00,01:08,4,32,0,1
2025-11-09 01:08:00,2025-11-09 08:09:00,01:09,4,34,0,1
2025-11-09 01:09:00,2025-11-09 01:06:00,01:06,0,33,0,1
2025-11-09 02:00:00,2025-11-09 02:01:00,02:01,4,13,0,1
2025-11-09 02:00:00,2025-11-09 10:00:00,02:57,1,1,0,1
2025-11-09 02:01:00,2025-11-09 02:02:00,02:02,2,34,0,1
2025-11-09 02:02:00,2025-11-09 09:03:00,02:03,6,23,0,1
2025-11-09 02:03:00,2025-11-09 02:04:00,02:04,1,3,0,1
2025-11-09 02:04:00,2025-11-09 02:05:00,02:05,4,17,0,1
2025-11-09 02:05:00,2025-11-09 09:06:00,02:06,8,15,0,1
2025-11-09 02:06:00,2025-11-09 02:03:00,02:03,4,18,0,1
2025-11-09 02:06:00,2025-11-09 02:07:00,02:07,0,2,0,1
2025-11-09 02:07:00,2025-11-09 02:08:00,02:08,8,20,0,1
2025-11-09 02:08:00,2025-11-09 09:09:00,02:09,3,27,0,1
2025-11-09 02:09:00,2025-11-09 02:06:00,02:06,4,38,0,1
2025-11-09 02:10:00,2025-11-09 10:01:00,02:11,4,15,0,1
2025-11-09 03:00:00,2025-11-09 03:01:00,03:01,0,16,0,1
2025-11-09 03:01:00,2025-11-09 03:02:00,03:02,4,23,0,1
2025-11-09 03:02:00,2025-11-09 10:03:00,03:03,7,25,0,1
2025-11-09 03:03:00,2025-11-09 03:04:00,03:04,2,7,0,1
2025-11-09 03:04:00,2025-11-09 03:05:00,03:05,2,20,0,1
2025-11-09 03:05:00,2025-11-09 10:06:00,03:06,4,20,0,1
2025-11-09 03:06:00,2025-11-09 03:07:00,03:07,1,4,0,1
2025-11-09 03:06:00,2025-11-09 03:03:00,03:03,5,4,0,1
2025-11-09 03:07:00,2025-11-09 03:08:00,03:08,4,12,0,1
2025-11-09 03:08:00,2025-11-09 10:09:00,03:09,4,8,0,1
2025-11-09 03:09:00,2025-11-09 03:06:00,03:06,9,10,0,1
2025-11-09 03:09:00,2025-11-09 10:10:00,03:10,0,2,0,1
2025-11-09 03:10:00,2025-11-09 03:09:00,03:09,0,0,0,1
2025-11-09 04:00:00,2025-11-09 04:01:00,04:01,0,19,0,1
2025-11-09 04:01:00,2025-11-09 04:02:00,04:02,3,12,0,1
2025-11-09 04:02:00,2025-11-09 11:03:00,04:03,6,17,0,1
2025-11-09 04:03:00,2025-11-09 04:04:00,04:04,2,15,0,1
2025-11-09 04:04:00,2025-11-09 04:05:00,04:05,3,10,0,1
2025-11-09 04:05:00,2025-11-09 11:06:00,04:06,3,21,0,1
2025-11-09 04:06:00,2025-11-09 04:03:00,04:03,10,20,0,1
2025-11-09 04:06:00,2025-11-09 04:07:00,04:07,5,5,0,1
2025-11-09 04:07:00,2025-11-09 04:08:00,04:08,4,14,1,1
2025-11-09 04:08:00,2025-11-09 11:09:00,04:09,2,16,0,1
2025-11-09 04:09:00,2025-11-09 04:06:00,04:06,10,18,0,1
2025-11-09 04:09:00,2025-11-09 11:10:00,04:10,0,8,0,1
2025-11-09 04:10:00,2025-11-09 04:09:00,04:09,0,0,0,1
2025-11-09 07:00:00,2025-11-09 07:01:00,07:01,4,104,0,0
2025-11-09 07:01:00,2025-11-09 07:02:00,07:02,8,118,0,0
2025-11-09 07:02:00,2025-11-09 00:03:00,07:03,6,130,0,0
2025-11-09 07:03:00,2025-11-09 07:04:00,07:04,7,109,0,0
2025-11-09 07:04:00,2025-11-09 07:05:00,07:05,1,108,0,0
2025-11-09 07:05:00,2025-11-09 07:06:00,07:06,3,143,0,0
2025-11-09 07:06:00,2025-11-09 07:07:00,07:07,38,280,0,0
2025-11-09 07:07:00,2025-11-09 07:08:00,07:08,4,154,0,0
2025-11-09 07:08:00,2025-11-09 00:09:00,07:09,8,86,0,0
2025-11-09 07:09:00,2025-11-09 00:10:00,07:10,17,100,0,0
2025-11-09 08:00:00,2025-11-09 08:01:00,08:01,0,27,0,1
2025-11-09 08:01:00,2025-11-09 08:02:00,08:02,3,51,0,1
2025-11-09 08:02:00,2025-11-09 01:03:00,08:03,0,36,0,1
2025-11-09 08:03:00,2025-11-09 08:04:00,08:04,2,47,0,1
2025-11-09 08:04:00,2025-11-09 08:05:00,08:05,0,21,0,1
2025-11-09 08:05:00,2025-11-09 01:06:00,08:06,0,42,0,1
2025-11-09 08:06:00,2025-11-09 08:07:00,08:07,8,52,0,1
2025-11-09 08:07:00,2025-11-09 08:08:00,08:08,0,49,0,1
2025-11-09 08:08:00,2025-11-09 01:09:00,08:09,1,35,0,1
2025-11-09 08:09:00,2025-11-09 01:10:00,08:10,6,49,0,1
2025-11-09 09:00:00,2025-11-09 09:01:00,09:01,10,47,0,1
2025-11-09 09:01:00,2025-11-09 09:02:00,09:02,2,37,0,1
2025-11-09 09:02:00,2025-11-09 02:03:00,09:03,7,22,0,1
2025-11-09 09:03:00,2025-11-09 09:04:00,09:04,7,29,0,1
2025-11-09 09:04:00,2025-11-09 09:05:00,09:05,10,115,0,0
2025-11-09 09:05:00,2025-11-09 02:06:00,09:06,28,98,0,0
2025-11-09 09:06:00,2025-11-09 09:07:00,09:07,18,38,0,1
2025-11-09 09:07:00,2025-11-09 09:08:00,09:08,3,23,0,1
2025-11-09 09:08:00,2025-11-09 02:09:00,09:09,15,97,0,0
2025-11-09 09:09:00,2025-11-09 02:10:00,09:10,9,68,0,1
2025-11-09 10:00:00,2025-11-09 10:01:00,10:01,2,4,0,1
2025-11-09 10:00:00,2025-11-09 10:01:00,10:01,3,21,0,1
2025-11-09 10:01:00,2025-11-09 10:00:00,10:00,2,0,0,1
2025-11-09 10:01:00,2025-11-09 10:02:00,10:02,10,66,0,1
2025-11-09 10:02:00,2025-11-09 03:03:00,10:03,29,71,0,0
2025-11-09 10:03:00,2025-11-09 03:06:00,10:06,40,159,1,0
2025-11-09 10:05:00,2025-11-09 10:09:00,10:09,0,0,0,1
2025-11-09 10:06:00,2025-11-09 10:07:00,10:07,18,21,0,1
2025-11-09 10:07:00,2025-11-09 10:08:00,10:08,16,69,0,0
2025-11-09 10:08:00,2025-11-09 03:09:00,10:09,30,86,0,0
2025-11-09 10:09:00,2025-11-09 10:05:00,10:05,2,16,0,1
2025-11-09 10:09:00,2025-11-09 03:10:00,10:10,4,17,0,1
2025-11-09 11:00:00,2025-11-09 11:06:00,11:06,0,3,0,1
2025-11-09 11:00:00,2025-11-09 11:01:00,11:01,29,57,0,0
2025-11-09 11:01:00,2025-11-09 11:02:00,11:02,14,39,0,1
2025-11-09 11:02:00,2025-11-09 04:03:00,11:03,16,37,0,1
2025-11-09 11:03:00,2025-11-09 04:06:00,11:06,55,111,0,0
2025-11-09 11:05:00,2025-11-09 11:09:00,11:09,1,0,0,1
2025-11-09 11:06:00,2025-11-09 11:07:00,11:07,13,41,0,1
2025-11-09 11:06:00,2025-11-09 11:00:00,11:00,0,1,0,1
2025-11-09 11:07:00,2025-11-09 11:08:00,11:08,17,32,0,1
2025-11-09 11:08:00,2025-11-09 04:09:00,11:09,18,37,0,1
2025-11-09 11:09:00,2025-11-09 04:10:00,11:10,10,22,0,1
2025-11-09 11:09:00,2025-11-09 11:05:00,11:05,3,3,0,1
2025-11-09 12:00:00,2025-11-09 12:01:00,12:01,9,28,0,1
2025-11-09 12:01:00,2025-11-09 12:02:00,12:02,24,70,0,0
2025-11-09 12:02:00,2025-11-09 12:03:00,12:03,26,54,1,0
2025-11-09 12:03:00,2025-11-09 12:04:00,12:04,14,31,1,1
2025-11-09 12:04:00,2025-11-09 12:05:00,12:05,29,79,1,0
2025-11-09 12:05:00,2025-11-09 12:06:00,12:06,32,41,0,0
2025-11-09 12:06:00,2025-11-09 12:07:00,12:07,22,29,0,0
2025-11-09 12:07:00,2025-11-09 12:08:00,12:08,24,93,0,0
2025-11-09 12:08:00,2025-11-09 12:09:00,12:09,34,52,1,0
2025-11-09 12:09:00,2025-11-09 12:10:00,12:10,17,34,0,1
2025-11-09 13:00:00,2025-11-09 13:01:00,01:01,29,43,0,0
2025-11-09 13:01:00,2025-11-09 13:02:00,01:02,14,33,0,1
2025-11-09 13:02:00,2025-11-09 13:03:00,01:03,13,56,0,1
2025-11-09 13:03:00,2025-11-09 13:04:00,01:04,22,52,0,0
2025-11-09 13:04:00,2025-11-09 13:05:00,01:05,23,34,1,0
2025-11-09 13:05:00,2025-11-09 13:06:00,01:06,16,60,0,0
2025-11-09 13:06:00,2025-11-09 13:07:00,01:07,29,31,1,0
2025-11-09 13:07:00,2025-11-09 13:08:00,01:08,20,42,0,0
2025-11-09 13:08:00,2025-11-09 13:09:00,01:09,15,77,0,0
2025-11-09 13:09:00,2025-11-09 13:10:00,01:10,31,21,0,0
2025-11-09 14:00:00,2025-11-09 14:01:00,02:01,14,32,2,1
2025-11-09 14:01:00,2025-11-09 14:02:00,02:02,37,40,0,0
2025-11-09 14:02:00,2025-11-09 14:03:00,02:03,26,19,0,0
2025-11-09 14:03:00,2025-11-09 14:04:00,02:04,12,59,0,1
2025-11-09 14:04:00,2025-11-09 14:05:00,02:05,27,30,1,0
2025-11-09 14:05:00,2025-11-09 14:06:00,02:06,27,31,2,0
2025-11-09 14:06:00,2025-11-09 14:07:00,02:07,11,47,0,1
2025-11-09 14:07:00,2025-11-09 14:08:00,02:08,24,44,1,0
2025-11-09 14:08:00,2025-11-09 14:09:00,02:09,39,39,0,0
2025-11-09 14:09:00,2025-11-09 14:10:00,02:10,18,41,1,0
2025-11-09 15:00:00,2025-11-09 15:01:00,03:01,23,20,0,1
2025-11-09 15:01:00,2025-11-09 15:02:00,03:02,11,25,0,1
2025-11-09 15:02:00,2025-11-09 15:03:00,03:03,20,55,0,0
2025-11-09 15:03:00,2025-11-09 15:04:00,03:04,22,31,1,0
2025-11-09 15:04:00,2025-11-09 15:05:00,03:05,14,37,0,1
2025-11-09 15:05:00,2025-11-09 15:06:00,03:06,33,53,0,0
2025-11-09 15:06:00,2025-11-09 15:07:00,03:07,22,27,0,1
2025-11-09 15:07:00,2025-11-09 15:08:00,03:08,23,49,0,0
2025-11-09 15:08:00,2025-11-09 15:09:00,03:09,25,42,0,0
2025-11-09 15:09:00,2025-11-09 15:10:00,03:10,22,29,0,0
2025-11-09 16:00:00,2025-11-09 16:01:00,04:01,14,51,0,1
2025-11-09 16:01:00,2025-11-09 16:02:00,04:02,16,62,0,0
2025-11-09 16:02:00,2025-11-09 16:03:00,04:03,40,38,0,0
2025-11-09 16:03:00,2025-11-09 16:04:00,04:04,11,56,0,1
2025-11-09 16:04:00,2025-11-09 16:05:00,04:05,38,50,1,0
2025-11-09 16:05:00,2025-11-09 16:06:00,04:06,21,19,0,1
2025-11-09 16:06:00,2025-11-09 16:07:00,04:07,21,62,0,0
2025-11-09 16:07:00,2025-11-09 16:08:00,04:08,33,39,0,0
2025-11-09 16:08:00,2025-11-09 16:09:00,04:09,21,53,0,0
2025-11-09 16:09:00,2025-11-09 16:10:00,04:10,24,55,0,0
2025-11-09 17:00:00,2025-11-09 17:01:00,05:01,23,26,0,0
2025-11-09 17:01:00,2025-11-09 17:02:00,05:02,22,38,0,0
2025-11-09 17:02:00,2025-11-09 17:03:00,05:03,28,92,0,0
2025-11-09 17:03:00,2025-11-09 17:04:00,05:04,24,51,1,0
2025-11-09 17:04:00,2025-11-09 17:05:00,05:05,18,62,0,0
2025-11-09 17:05:00,2025-11-09 17:06:00,05:06,36,68,0,0
2025-11-09 17:06:00,2025-11-09 17:07:00,05:07,19,30,1,0
2025-11-09 17:07:00,2025-11-09 17:08:00,05:08,16,77,0,0
2025-11-09 17:08:00,2025-11-09 17:09:00,05:09,26,46,1,0
2025-11-09 17:09:00,2025-11-09 17:10:00,05:10,20,37,0,0
2025-11-09 18:00:00,2025-11-09 18:01:00,06:01,22,52,0,0
2025-11-09 18:01:00,2025-11-09 18:02:00,06:02,15,88,0,0
2025-11-09 18:02:00,2025-11-09 18:03:00,06:03,31,53,1,0
2025-11-09 18:03:00,2025-11-09 18:04:00,06:04,2,22,0,1
2025-11-09 18:04:00,2025-11-09 18:05:00,06:05,15,79,0,0
2025-11-09 18:05:00,2025-11-09 18:06:00,06:06,31,60,1,0
2025-11-09 18:06:00,2025-11-09 18:07:00,06:07,12,34,0,1
2025-11-09 18:07:00,2025-11-09 18:08:00,06:08,18,74,0,0
2025-11-09 18:08:00,2025-11-09 18:09:00,06:09,22,72,0,0
2025-11-09 18:09:00,2025-11-09 18:10:00,06:10,17,35,1,0
2025-11-09 19:00:00,2025-11-09 19:01:00,07:01,30,62,0,0
2025-11-09 19:01:00,2025-11-09 19:02:00,07:02,20,59,0,0
2025-11-09 19:02:00,2025-11-09 19:03:00,07:03,19,71,0,0
2025-11-09 19:03:00,2025-11-09 19:04:00,07:04,22,53,0,0
2025-11-09 19:04:00,2025-11-09 19:05:00,07:05,21,48,3,0
2025-11-09 19:05:00,2025-11-09 19:06:00,07:06,23,61,0,0
2025-11-09 19:06:00,2025-11-09 19:07:00,07:07,17,73,0,0
2025-11-09 19:07:00,2025-11-09 19:08:00,07:08,33,57,0,0
2025-11-09 19:08:00,2025-11-09 19:09:00,07:09,28,79,0,0
